1	2 
2	1 
3	1 2 
4	8 
5	7 
6	5 
7	1 8 
8	4 
9	5 
10	2 
11	7 9 
12	8 
13	5 
14	7 
15	9 
16	4 
17	3 
18	9 
19	5 
20	5 
21	4 
22	2 
23	3 
24	3 
25	6 
26	6 
27	4 
28	4 
29	7 
30	9 
31	5 
32	1 
33	1 8 
34	7 
35	7 
36	3 
37	8 
38	1 
39	3 8 
40	9 
41	9 
42	6 
43	6 
44	8 
45	4 
46	6 
47	7 
48	3 
49	2 
50	8 
51	8 
52	8 
53	7 
54	8 
55	5 6 
56	6 
57	2 
58	2 
59	2 
60	3 8 
61	4 
62	4 
63	4 9 
64	3 
65	8 9 
66	3 
67	2 4 
68	1 
69	2 
70	4 5 
71	3 
72	2 6 
73	8 
74	3 
75	4 
76	3 
77	1 
78	8 
79	3 
80	1 
81	1 4 
82	4 7 
83	3 7 
84	1 
85	6 9 
86	1 
87	1 
88	1 
89	1 
90	1 
91	1 
92	1 
93	2 4 
94	1 
95	1 
96	8 9 
97	2 6 
98	1 3 
99	1 
100	1 
