1	2 
2	1 
3	18 
4	20 
5	16 
6	20 
7	20 
8	16 
9	21 
10	17 
11	8 14 16 
12	2 3 19 
13	3 
14	15 
15	21 
16	8 
17	21 
18	18 
19	6 
20	14 
21	1 
22	1 
23	16 
24	12 
25	20 
26	2 10 11 
27	13 
28	5 
29	21 
30	14 
31	8 
32	19 
33	14 
34	11 
35	16 
36	5 
37	14 
38	11 
39	7 10 11 
40	19 
41	14 
42	11 
43	10 
44	8 
45	6 
46	2 
47	4 
48	3 
49	6 
50	13 
51	18 
52	2 
53	3 10 20 
54	21 
55	1 
56	15 
57	7 
58	10 
59	9 
60	5 11 21 
61	11 
62	10 
63	4 
64	13 
65	7 
66	5 
67	3 5 15 
68	2 
69	13 
70	3 8 14 
71	19 
72	17 
73	7 
74	5 7 9 
75	4 
76	10 
77	4 
78	15 
79	6 13 17 
80	8 
81	18 
82	8 
83	9 
84	14 
85	10 
86	20 
87	18 
88	18 
89	20 
90	19 
91	8 
92	20 
93	13 
94	13 
95	7 
96	3 
97	4 
98	7 
99	19 
100	3 9 17 
101	15 
102	9 
103	4 6 18 
104	9 
105	9 16 19 
106	19 
107	10 
108	8 
109	3 
110	3 6 19 
111	5 
112	18 
113	7 
114	14 
115	5 12 15 
116	20 
117	19 
118	7 
119	18 
120	10 12 15 
121	14 
122	3 5 15 
123	20 
124	6 
125	3 
126	19 
127	5 
128	3 
129	14 
130	20 
131	6 
132	4 13 16 
133	5 
134	5 13 17 
135	20 
136	1 12 13 
137	4 6 12 
138	6 12 20 
139	7 14 18 
140	13 
141	2 13 14 
142	19 
143	1 12 17 
144	13 
145	9 18 19 
146	6 13 15 
147	3 
148	6 7 13 
149	3 12 17 
150	4 9 21 
