1	20
1	90
1	123
1	132
1	145
2	10
2	12
2	21
2	22
2	126
2	140
3	8
3	24
3	42
3	65
3	72
3	77
4	6
4	9
4	14
4	15
4	19
4	46
5	11
5	35
5	93
5	103
5	124
5	148
6	4
6	9
6	14
6	15
6	19
6	126
7	27
7	28
7	39
7	40
7	129
7	134
8	3
8	24
8	25
8	42
8	77
8	127
9	4
9	6
9	14
9	15
9	19
9	122
10	2
10	12
10	22
10	82
10	105
10	126
11	5
11	49
11	54
11	78
11	99
11	105
12	2
12	10
12	21
12	22
12	46
12	126
13	16
13	18
13	23
13	80
13	105
13	141
14	4
14	6
14	9
14	15
14	19
14	103
15	4
15	6
15	9
15	14
15	19
15	121
16	13
16	18
16	23
16	30
16	141
17	56
17	57
17	103
17	124
17	126
17	148
18	13
18	16
18	23
18	39
18	85
18	141
19	4
19	6
19	9
19	14
19	15
19	118
20	1
20	90
20	100
20	123
20	145
21	2
21	12
21	22
21	91
21	126
22	2
22	10
22	12
22	21
22	126
22	142
23	13
23	16
23	18
23	80
23	141
23	144
24	3
24	8
24	42
24	125
24	131
24	135
25	8
25	64
25	112
25	146
25	148
25	150
26	68
26	72
26	83
26	84
26	85
26	98
27	7
27	28
27	39
27	40
27	120
27	129
28	7
28	27
28	39
28	40
28	129
28	139
29	63
29	84
29	87
29	100
29	106
29	111
29	140
30	16
30	48
30	87
30	89
30	121
30	135
31	53
31	97
31	120
31	137
31	146
31	147
31	149
32	51
32	81
32	92
32	95
32	140
32	149
32	150
33	106
33	107
33	110
33	124
33	132
33	141
33	148
34	119
34	122
34	132
34	134
34	136
34	138
34	144
35	5
35	45
35	67
35	81
35	103
35	124
35	141
36	41
36	94
36	125
36	130
36	131
36	141
36	145
37	59
37	70
37	76
37	86
37	104
37	115
37	131
38	60
38	65
38	82
38	108
38	109
38	113
38	114
39	7
39	18
39	27
39	28
39	40
39	129
39	144
40	7
40	27
40	28
40	39
40	55
40	129
40	130
41	36
41	93
41	102
41	118
41	125
41	130
41	131
42	3
42	8
42	24
42	65
42	77
42	116
42	122
43	50
43	64
43	71
43	79
43	112
43	146
43	150
44	48
44	58
44	84
44	100
44	106
44	127
44	140
45	35
45	62
45	82
45	108
45	109
45	113
45	114
46	4
46	12
46	125
46	130
46	131
46	137
46	147
47	52
47	72
47	83
47	85
47	90
47	120
47	127
48	30
48	44
48	65
48	89
48	121
48	135
48	148
49	11
49	88
49	93
49	101
49	105
49	129
49	146
50	43
50	91
50	97
50	123
50	135
50	145
50	147
51	32
51	92
51	95
51	110
51	140
51	149
51	150
52	47
52	72
52	83
52	85
52	112
52	120
53	31
53	97
53	117
53	135
53	137
53	147
53	149
54	11
54	78
54	99
54	101
54	105
54	117
54	146
55	40
55	59
55	70
55	76
55	86
55	91
55	104
55	115
56	17
56	60
56	91
56	103
56	124
56	129
56	141
56	148
57	17
57	67
57	81
57	110
57	124
57	136
57	141
57	148
58	44
58	68
58	84
58	87
58	100
58	106
58	132
58	140
59	37
59	55
59	69
59	76
59	86
59	104
59	115
59	116
60	38
60	56
60	62
60	66
60	108
60	109
60	113
60	114
61	107
61	119
61	121
61	127
61	128
61	133
61	139
61	142
62	45
62	60
62	82
62	102
62	108
62	109
62	113
62	114
63	29
63	68
63	84
63	87
63	89
63	100
63	106
63	140
64	25
64	43
64	66
64	71
64	79
64	83
64	112
64	150
65	3
65	38
65	42
65	48
65	77
65	104
65	121
65	135
66	60
66	64
66	71
66	112
66	142
66	146
66	148
66	150
67	35
67	57
67	81
67	91
67	103
67	110
67	114
67	124
68	26
68	58
68	63
68	87
68	100
68	106
68	113
68	136
69	59
69	70
69	76
69	86
69	91
69	104
69	124
69	143
70	37
70	55
70	69
70	76
70	86
70	94
70	104
70	128
71	43
71	64
71	66
71	101
71	112
71	121
71	146
71	148
71	150
72	3
72	26
72	47
72	52
72	83
72	85
72	90
72	120
73	94
73	119
73	122
73	132
73	134
73	136
73	138
73	144
74	83
74	102
74	120
74	125
74	130
74	131
74	145
75	106
75	108
75	117
75	122
75	132
75	134
75	136
75	138
75	144
76	37
76	55
76	59
76	69
76	70
76	86
76	91
76	95
76	104
77	3
77	8
77	42
77	65
77	108
77	113
77	114
77	125
77	147
78	11
78	54
78	88
78	99
78	101
78	105
78	130
78	146
78	149
79	43
79	64
79	112
79	115
79	121
79	132
79	146
79	148
79	150
80	13
80	23
80	96
80	128
80	133
80	135
80	139
80	141
80	142
81	32
81	35
81	57
81	67
81	91
81	103
81	107
81	124
81	148
82	10
82	38
82	45
82	62
82	108
82	109
82	113
82	114
82	140
83	26
83	47
83	52
83	64
83	72
83	74
83	85
83	90
83	120
84	26
84	29
84	44
84	58
84	63
84	87
84	98
84	100
84	106
85	18
85	26
85	47
85	52
85	72
85	83
85	90
85	120
85	138
86	37
86	55
86	59
86	69
86	70
86	76
86	104
86	115
86	124
86	125
87	29
87	30
87	58
87	63
87	68
87	84
87	100
87	106
87	125
87	140
88	49
88	78
88	98
88	99
88	101
88	105
88	124
88	129
88	130
88	146
89	30
89	48
89	63
89	108
89	121
89	127
89	133
89	135
89	139
89	142
90	1
90	20
90	47
90	72
90	83
90	85
90	106
90	123
90	131
90	145
91	21
91	50
91	55
91	56
91	67
91	69
91	76
91	81
91	103
91	104
92	32
92	51
92	95
92	102
92	110
92	123
92	140
92	143
92	149
92	150
93	5
93	41
93	49
93	94
93	102
