1	16 
2	9 
3	12 
4	13 
5	14 
6	10 
7	18 
8	15 
9	8 12 20 
10	1 
11	1 
12	1 
13	13 
14	20 
15	14 
16	13 
17	8 
18	7 
19	10 
20	3 
21	16 
22	16 
23	7 
24	14 
25	2 
26	9 
27	12 
28	3 
29	5 
30	1 
31	12 
32	7 
33	7 
34	7 
35	12 
36	8 
37	2 14 15 
38	17 
39	3 
40	9 
41	17 
42	9 
43	3 
44	4 
45	10 
46	18 
47	12 
48	8 
49	1 
50	10 
51	18 
52	4 
53	16 
54	19 
55	14 
56	15 
57	18 
58	14 15 20 
59	5 6 12 
60	10 
61	9 
62	2 
63	17 
64	13 
65	16 
66	13 
67	11 
68	20 
69	2 
70	10 
71	16 
72	19 
73	6 
74	9 
75	20 
76	18 
77	11 
78	4 
79	15 
80	17 
81	15 
82	3 
83	4 
84	19 
85	19 
86	17 
87	9 
88	17 
89	14 
90	5 
91	19 
92	9 
93	20 
94	11 
95	9 
96	4 
97	6 
98	6 13 20 
99	11 
100	2 
101	18 
102	17 
103	15 
104	4 
105	2 
106	20 
107	9 
108	4 
109	5 
110	3 13 20 
111	14 
112	5 
113	11 
114	5 
115	6 8 11 
116	15 
117	15 
118	6 
119	5 
120	4 
121	4 
122	14 19 20 
123	2 6 14 
124	11 
125	10 11 17 
126	1 3 18 
127	6 
128	14 
129	6 
130	3 5 19 
131	2 12 19 
132	3 5 17 
133	13 15 18 
134	5 14 18 
135	1 2 6 
136	5 14 19 
137	6 
138	4 6 8 
139	6 
140	2 4 11 
141	11 15 16 
142	1 6 20 
143	11 17 19 
144	6 8 10 
145	11 17 18 
146	7 11 15 
147	2 4 18 
148	2 5 13 
149	3 7 19 
150	4 16 20 
