1	3
1	13
1	35
1	38
1	41
2	30
2	36
2	40
2	43
2	45
3	1
3	13
3	35
3	41
3	48
4	10
4	31
4	33
4	36
4	40
5	7
5	8
5	14
5	26
5	49
6	10
6	18
6	30
6	33
6	36
7	5
7	16
7	22
7	43
7	49
8	5
8	14
8	22
8	23
8	26
9	17
9	20
9	28
9	29
9	31
10	4
10	6
10	11
10	38
10	45
11	10
11	16
11	18
11	31
11	43
12	19
12	27
12	32
12	42
12	44
13	1
13	3
13	35
13	46
13	48
14	5
14	8
14	22
14	40
14	42
15	21
15	35
15	41
15	44
15	50
16	7
16	11
16	23
16	42
16	49
17	9
17	20
17	24
17	28
17	39
18	6
18	11
18	30
18	31
18	43
19	12
19	29
19	32
19	37
19	46
20	9
20	17
20	32
20	34
20	37
21	15
21	38
21	46
21	48
21	50
22	7
22	8
22	14
22	23
22	26
23	8
23	16
23	22
23	42
23	50
24	17
24	32
24	34
24	39
24	47
25	30
25	31
25	36
25	37
25	45
26	5
26	8
26	22
26	42
26	49
27	12
27	33
27	39
27	44
27	47
28	9
28	17
28	34
28	37
28	39
29	9
29	19
29	32
29	34
29	44
30	2
30	6
30	18
30	25
30	40
31	4
31	9
31	11
31	18
31	25
32	12
32	19
32	20
32	24
32	29
33	4
33	6
33	27
33	40
33	43
34	20
34	24
34	28
34	29
34	47
35	1
35	3
35	13
35	15
35	46
36	2
36	4
36	6
36	25
36	45
37	19
37	20
37	25
37	28
37	47
38	1
38	10
38	21
38	46
38	48
39	17
39	24
39	27
39	28
39	45
40	2
40	4
40	14
40	30
40	33
41	1
41	3
41	15
41	49
41	50
42	12
42	14
42	16
42	23
42	26
43	2
43	7
43	11
43	18
43	33
44	12
44	15
44	27
44	29
44	47
45	2
45	10
45	25
45	36
45	39
46	13
46	19
46	21
46	35
46	38
47	24
47	27
47	34
47	37
47	44
48	3
48	13
48	21
48	38
48	50
49	5
49	7
49	16
49	26
49	41
50	15
50	21
50	23
50	41
50	48
