1	1 
2	1 
3	12 
4	5 
5	1 
6	7 
7	17 
8	10 
9	4 
10	13 
11	10 
12	16 
13	10 
14	5 
15	16 
16	10 
17	6 
18	1 
19	14 17 
20	16 
21	15 
22	7 
23	10 
24	15 
25	13 
26	4 
27	4 
28	6 
29	15 
30	5 
31	17 
32	2 
33	11 
34	2 
35	12 
36	10 
37	12 
38	12 
39	4 
40	7 
41	11 
42	13 
43	4 
44	8 
45	15 
46	3 
47	10 
48	8 
49	16 17 
50	11 
51	17 
52	4 
53	16 
54	14 
55	9 
56	9 
57	13 
58	9 
59	11 
60	9 
61	16 
62	2 
63	15 
64	8 9 
65	12 
66	16 
67	14 
68	14 
69	12 
70	14 
71	8 
72	12 
73	1 3 
74	17 
75	14 
76	11 
77	8 
78	2 
79	2 
80	6 
81	10 
82	11 
83	2 
84	11 
85	8 
86	7 
87	8 
88	3 
89	6 
90	3 
91	14 
92	9 
93	13 
94	11 
95	6 
96	7 
97	5 8 
98	2 17 
99	10 
100	3 
101	7 
102	13 
103	2 
104	3 
105	13 
106	5 8 
107	7 
108	8 
109	3 
110	17 
111	6 
112	13 
113	3 
114	2 
115	15 17 
116	17 
117	2 
118	13 
119	6 
120	3 
121	3 
122	9 
123	13 
124	3 
125	9 17 
126	6 
127	9 
128	17 
129	6 9 
130	5 7 
131	6 15 
132	9 17 
133	17 
134	7 9 
135	11 13 
136	3 6 
137	4 8 
138	2 14 
139	7 15 
140	5 8 
141	14 17 
142	3 7 
143	3 12 
144	1 9 
145	9 10 
146	11 13 
147	2 16 
148	6 14 
149	6 12 
150	6 13 
