1	3 
2	15 
3	11 
4	7 
5	1 
6	15 
7	1 
8	14 
9	8 
10	17 
11	4 
12	13 
13	18 
14	15 
15	19 
16	15 
17	4 
18	6 
19	2 
20	20 
21	2 
22	14 
23	14 
24	5 
25	3 
26	5 
27	1 
28	1 
29	13 
30	3 
31	17 
32	15 
33	9 
34	14 
35	5 9 11 
36	2 
37	1 7 13 
38	3 
39	10 
40	6 
41	1 
42	4 
43	10 
44	2 
45	4 10 12 
46	1 
47	20 
48	17 
49	17 
50	8 
51	16 
52	6 
53	19 
54	2 
55	19 
56	7 
57	9 
58	6 
59	15 
60	7 
61	8 9 14 
62	13 
63	16 
64	7 
65	20 
66	16 
67	14 
68	10 
69	4 
70	14 
71	17 
72	4 
73	19 
74	9 
75	16 
76	15 
77	12 
78	8 
79	12 
80	18 
81	6 10 19 
82	18 
83	5 
84	5 
85	7 
86	9 
87	7 
88	18 
89	15 
90	17 
91	12 
92	8 11 19 
93	10 
94	3 17 19 
95	4 
96	7 
97	4 
98	4 
99	18 
100	15 
101	7 
102	4 8 19 
103	13 
104	20 
105	8 
106	7 
107	11 
108	12 
109	20 
110	19 
111	6 8 11 
112	11 
113	10 
114	11 
115	11 
116	20 
117	18 
118	12 
119	13 
120	13 
121	15 16 18 
122	8 
123	12 
124	12 
125	12 
126	6 10 12 
127	3 15 19 
128	20 
129	8 
130	12 
131	10 19 20 
132	5 15 18 
133	9 11 20 
134	8 9 13 
135	4 11 20 
136	20 
137	8 9 15 
138	13 16 18 
139	11 13 18 
140	2 10 19 
141	20 
142	5 14 20 
143	2 3 18 
144	5 13 18 
145	5 11 18 
146	5 7 16 
147	12 17 20 
148	12 17 20 
149	8 10 12 
150	8 13 16 
