degree distribution (probability density function of the degree in logarithmic bins) 
8.625	0.00497205
10.5261	0.109179
12.4474	0.0654806
14.9241	0.0520055
17.89	0.0298602
21.9426	0.0303295
26.4118	0.0140743
31.4235	0.014647
38.1639	0.00875127
44.7174	0.00549428
50	0.000198882

degree distribution (degree-occurrences) 
8	0.003
9	0.005
10	0.1
11	0.111
12	0.084
13	0.068
14	0.054
15	0.048
16	0.043
17	0.044
18	0.023
19	0.033
20	0.027
21	0.021
22	0.026
23	0.028
24	0.02
25	0.017
26	0.02
27	0.017
28	0.014
29	0.016
30	0.016
31	0.01
32	0.014
33	0.017
34	0.012
35	0.009
36	0.006
37	0.011
38	0.008
39	0.004
40	0.013
41	0.01
42	0.009
43	0.008
44	0.009
45	0.003
46	0.007
47	0.002
48	0.004
49	0.004
50	0.002

