1	19 
2	21 
3	4 
4	3 
5	29 
6	13 14 
7	23 
8	1 
9	44 
10	20 
11	4 
12	29 
13	19 
14	4 
15	42 
16	15 
17	42 
18	9 10 
19	4 
20	36 
21	14 
22	4 
23	36 
24	19 26 
25	15 
26	39 
27	22 
28	18 
29	8 
30	40 
31	2 
32	43 
33	5 
34	18 41 
35	10 
36	2 
37	40 
38	29 
39	44 
40	43 
41	7 
42	11 
43	44 
44	15 
45	29 
46	9 
47	21 
48	30 
49	21 
50	17 
51	21 
52	36 
53	17 
54	39 
55	7 
56	9 
57	22 
58	37 
59	37 
60	45 
61	26 
62	21 
63	17 
64	27 
65	1 
66	26 
67	9 
68	36 
69	44 
70	4 
71	10 
72	33 
73	48 
74	23 
75	29 
76	30 
77	30 
78	43 
79	10 
80	48 
81	37 
82	20 
83	21 
84	29 
85	44 
86	13 
87	20 
88	40 
89	12 
90	1 
91	15 
92	45 
93	23 25 
94	44 
95	18 
96	11 
97	37 
98	34 
99	21 
100	30 
101	15 
102	2 
103	11 
104	4 
105	17 
106	15 
107	46 
108	13 
109	15 
110	40 
111	12 
112	26 
113	39 
114	27 
115	10 
116	39 
117	35 
118	28 
119	29 
120	13 
121	24 
122	38 
123	35 
124	13 42 
125	21 
126	36 
127	2 
128	32 
129	24 
130	10 
131	42 
132	12 
133	46 
134	27 32 
135	11 
136	18 
137	9 
138	41 
139	46 
140	16 
141	5 
142	41 
143	44 
144	12 
145	49 
146	28 
147	33 
148	9 
149	24 40 
150	19 
151	24 
152	32 
153	38 
154	30 
155	45 
156	19 
157	12 
158	37 
159	37 
160	12 
161	24 
162	15 
163	5 18 
164	9 
165	3 
166	20 
167	36 
168	12 
169	18 
170	5 
171	27 
172	17 
173	15 
174	21 
175	20 
176	3 
177	23 
178	2 
179	24 
180	26 
181	39 
182	35 
183	3 
184	3 
185	47 
186	8 
187	38 
188	8 
189	34 
190	2 
191	43 
192	30 
193	38 
194	17 
195	11 
196	47 
197	12 
198	49 
199	9 
200	15 
201	27 
202	17 
203	46 
204	12 
205	23 
206	40 
207	30 
208	1 
209	11 
210	20 
211	22 
212	45 
213	4 
214	35 
215	8 
216	2 
217	6 
218	40 
219	17 
220	45 
221	43 
222	5 
223	27 
224	24 
225	32 
226	34 
227	14 
228	33 
229	23 
230	18 
231	6 
232	37 
233	28 37 
234	48 
235	7 
236	7 
237	13 
238	32 
239	47 
240	20 
241	6 
242	32 
243	14 
244	22 
245	47 
246	41 
247	14 
248	41 
249	14 
250	42 
251	27 
252	20 
253	41 
254	27 
255	33 
256	35 
257	28 
258	22 
259	41 
260	40 
261	30 47 
262	42 
263	25 
264	33 
265	48 
266	19 
267	27 
268	38 
269	19 
270	18 
271	8 31 
272	12 
273	3 
274	17 
275	5 
276	6 
277	11 
278	25 
279	42 
280	16 
281	49 
282	4 
283	18 
284	34 
285	16 
286	6 
287	46 
288	16 
289	47 
290	11 
291	14 41 
292	27 
293	37 
294	34 
295	23 
296	24 
297	22 
298	13 
299	8 
300	16 
301	18 
302	5 
303	20 
304	22 
305	19 
306	6 
307	1 28 
308	31 
309	10 
310	49 
311	4 
312	31 
313	14 
314	24 
315	31 
316	31 
317	4 
318	48 
319	2 19 
320	32 
321	40 
322	12 
323	19 
324	22 
325	34 
326	41 
327	23 
328	17 29 
329	6 
330	42 
331	42 45 
332	23 
333	48 
334	32 37 
335	10 
336	46 
337	20 
338	34 
339	10 
340	5 
341	43 
342	12 
343	41 
344	31 
345	24 
346	18 
347	5 
348	35 
349	13 
350	12 
351	8 
352	23 
353	34 
354	43 
355	18 
356	6 
357	41 
358	46 
359	38 
360	8 
361	10 
362	16 
363	33 
364	24 
365	43 
366	11 
367	26 
368	35 
369	33 
370	26 
371	22 
372	39 
373	42 
374	35 
375	8 
376	8 
377	45 
378	16 
379	16 
380	31 
381	48 
382	16 
383	32 
384	33 
385	38 
386	41 
387	48 
388	11 
389	16 
390	33 
391	23 
392	3 
393	44 47 
394	12 
395	35 
396	45 
397	8 
398	35 
399	33 
400	10 
401	38 
402	22 
403	46 
404	4 
405	35 
406	36 
407	35 
408	32 
409	31 
410	49 
411	38 39 
412	18 29 
413	36 
414	42 43 
415	39 
416	47 
417	9 30 
418	39 49 
419	7 
420	22 
421	26 
422	19 
423	26 
424	16 
425	41 
426	46 
427	30 36 
428	6 
429	14 
430	33 
431	25 
432	5 
433	24 
434	7 
435	1 
436	14 
437	33 
438	5 
439	19 
440	8 
441	34 
442	19 
443	10 
444	14 
445	26 
446	5 
447	17 
448	32 
449	41 
450	33 
451	48 
452	47 
453	7 
454	6 
455	42 
456	7 
457	22 
458	38 
459	6 
460	10 
461	16 
462	34 
463	7 
464	13 
465	19 
466	45 
467	45 
468	4 
469	17 
470	34 
471	39 
472	43 
473	25 
474	42 
475	26 
476	22 
477	13 
478	46 
479	12 
480	33 
481	36 
482	6 
483	25 
484	38 
485	27 34 
486	34 
487	22 
488	28 
489	3 
490	43 
491	7 
492	23 44 
493	38 
494	37 
495	46 
496	26 
497	14 
498	37 
499	11 45 
500	38 
501	48 
502	10 
503	46 
504	13 
505	48 
506	31 
507	8 
508	41 
509	42 
510	49 
511	17 
512	43 
513	26 
514	26 
515	33 
516	1 
517	7 
518	31 
519	6 
520	1 
521	39 
522	24 
523	4 
524	36 
525	31 
526	47 
527	13 
528	16 
529	11 
530	47 
531	3 
532	5 
533	6 
534	14 
535	38 
536	49 
537	14 
538	39 
539	49 
540	36 
541	25 
542	25 31 
543	31 
544	26 
545	4 
546	49 
547	8 
548	19 
549	5 
550	3 
551	11 
552	3 
553	3 
554	38 
555	46 
556	45 
557	16 
558	47 
559	41 
560	39 
561	3 
562	38 
563	41 
564	48 
565	45 
566	26 
567	28 
568	49 
569	43 
570	42 
571	24 
572	48 
573	19 
574	25 
575	10 
576	33 
577	49 
578	7 41 
579	3 
580	43 
581	47 
582	39 
583	24 
584	49 
585	31 
586	13 
587	37 
588	7 25 
589	33 
590	24 
591	10 
592	37 
593	1 19 
594	14 
595	31 
596	38 
597	4 11 
598	34 
599	31 
600	4 
601	36 
602	21 23 
603	49 
604	36 
605	28 
606	24 
607	13 
608	41 
609	3 
610	46 
611	26 
612	26 
613	34 
614	31 
615	49 
616	45 
617	41 45 
618	39 
