1	80
1	91
1	93
1	97
2	5
2	7
2	15
2	45
3	9
3	25
3	48
3	100
4	11
4	18
4	34
4	39
5	2
5	7
5	15
5	45
6	10
6	23
6	72
6	74
7	2
7	5
7	15
7	45
8	59
8	76
8	85
8	94
9	3
9	44
9	71
9	100
10	6
10	23
10	72
10	74
11	4
11	18
11	34
11	39
12	14
12	24
12	77
12	86
13	16
13	78
13	88
13	90
14	12
14	24
14	77
14	86
15	2
15	5
15	7
15	58
16	13
16	81
16	82
16	95
17	76
17	79
17	85
17	98
18	4
18	11
18	34
18	39
19	63
19	91
19	93
19	97
20	53
20	56
20	62
20	69
21	49
21	78
21	82
21	90
22	60
22	66
22	73
22	89
23	6
23	10
23	72
23	74
24	12
24	14
24	77
24	86
25	3
25	48
25	100
26	36
26	38
26	95
27	73
27	77
27	89
27	96
28	65
28	78
28	82
28	88
29	35
29	40
29	43
29	96
29	99
30	36
30	38
30	71
30	95
30	96
31	63
31	80
31	91
31	97
31	100
32	58
32	64
32	65
32	84
32	87
33	50
33	54
33	61
33	67
33	68
34	4
34	11
34	18
34	39
34	97
35	29
35	40
35	42
35	43
35	99
36	26
36	30
36	38
36	65
36	95
37	53
37	56
37	62
37	69
37	92
38	26
38	30
38	36
38	65
38	95
39	4
39	11
39	18
39	34
39	98
40	29
40	35
40	42
40	43
40	99
41	80
41	83
41	91
41	93
41	97
42	35
42	40
42	43
42	99
43	29
43	35
43	40
43	42
43	99
44	9
44	51
44	71
44	74
44	92
44	96
45	2
45	5
45	7
45	63
45	80
45	97
46	80
46	82
46	91
46	93
46	97
46	100
47	70
47	76
47	79
47	85
47	94
47	98
48	3
48	25
48	78
48	81
48	90
48	100
49	21
49	50
49	54
49	61
49	67
49	68
50	33
50	49
50	61
50	66
50	67
50	68
51	44
51	71
51	74
51	92
51	96
52	58
52	64
52	71
52	75
52	84
52	87
53	20
53	37
53	69
53	72
53	84
53	92
54	33
54	49
54	61
54	66
54	67
54	68
55	59
55	78
55	81
55	86
55	88
55	95
56	20
56	37
56	62
56	69
56	72
56	92
57	60
57	73
57	77
57	89
57	96
57	99
58	15
58	32
58	52
58	75
58	84
58	87
58	98
59	8
59	55
59	76
59	79
59	85
59	88
59	98
60	22
60	57
60	73
60	77
60	89
60	94
60	100
61	33
61	49
61	50
61	54
61	62
61	67
61	68
62	20
62	37
62	56
62	61
62	69
62	72
62	92
63	19
63	31
63	45
63	79
63	93
63	97
63	100
64	32
64	52
64	75
64	83
64	84
64	87
64	98
65	28
65	32
65	36
65	38
65	90
65	95
66	22
66	50
66	54
66	67
66	68
66	89
66	96
67	33
67	49
67	50
67	54
67	61
67	66
67	68
68	33
68	49
68	50
68	54
68	61
68	66
68	67
69	20
69	37
69	53
69	56
69	62
69	72
69	87
69	92
70	47
70	75
70	79
70	84
70	85
70	87
70	92
70	94
71	9
71	30
71	44
71	51
71	52
71	74
71	92
71	96
72	6
72	10
72	23
72	53
72	56
72	62
72	69
72	74
73	22
73	27
73	57
73	60
73	76
73	89
73	94
73	99
74	6
74	10
74	23
74	44
74	51
74	71
74	72
74	96
75	52
75	58
75	64
75	70
75	84
75	87
75	89
75	98
76	8
76	17
76	47
76	59
76	73
76	79
76	85
76	88
76	94
77	12
77	14
77	24
77	27
77	57
77	60
77	86
77	89
77	99
78	13
78	21
78	28
78	48
78	55
78	81
78	86
78	90
78	99
79	17
79	47
79	59
79	63
79	70
79	76
79	85
79	88
79	98
80	1
80	31
80	41
80	45
80	46
80	90
80	91
80	93
80	97
81	16
81	48
81	55
81	78
81	82
81	86
81	90
81	94
81	95
82	16
82	21
82	28
82	46
82	81
82	86
82	88
82	90
82	95
83	41
83	64
83	84
83	87
83	91
83	93
83	95
83	97
83	98
83	100
84	32
84	52
84	53
84	58
84	64
84	70
84	75
84	83
84	87
84	98
85	8
85	17
85	47
85	59
85	70
85	76
85	79
85	88
85	94
85	98
86	12
86	14
86	24
86	55
86	77
86	78
86	81
86	82
86	90
86	91
87	32
87	52
87	58
87	64
87	69
87	70
87	75
87	83
87	84
87	98
88	13
88	28
88	55
88	59
88	76
88	79
88	82
88	85
88	90
88	93
88	98
89	22
89	27
89	57
89	60
89	66
89	73
89	75
89	77
89	94
89	96
89	99
90	13
90	21
90	48
90	65
90	78
90	80
90	81
90	82
90	86
90	88
90	95
91	1
91	19
91	31
91	41
91	46
91	80
91	83
91	86
91	93
91	97
91	100
92	37
92	44
92	51
92	53
92	56
92	62
92	69
92	70
92	71
92	96
93	1
93	19
93	41
93	46
93	63
93	80
93	83
93	88
93	91
93	97
93	100
94	8
94	47
94	60
94	70
94	73
94	76
94	81
94	85
94	89
94	96
94	99
95	16
95	26
95	30
95	36
95	38
95	55
95	65
95	81
95	82
95	83
95	90
96	27
96	29
96	30
96	44
96	51
96	57
96	66
96	71
96	74
96	89
96	92
96	94
96	99
97	1
97	19
97	31
97	34
97	41
97	45
97	46
97	63
97	80
97	83
97	91
97	93
97	100
98	17
98	39
98	47
98	58
98	59
98	64
98	75
98	79
98	83
98	84
98	85
98	87
98	88
99	29
99	35
99	40
99	42
99	43
99	57
99	73
99	77
99	78
99	89
99	94
99	96
100	3
100	9
100	25
100	31
100	46
100	48
100	60
100	63
100	83
100	91
100	93
100	97
