1	13
1	47
1	56
1	61
2	78
2	79
2	88
2	92
3	17
3	19
3	24
3	26
4	22
4	32
4	64
4	75
5	34
5	53
5	78
5	79
6	10
6	13
6	25
7	23
7	86
7	87
7	89
8	35
8	80
8	83
8	100
9	55
9	76
9	81
9	82
10	6
10	13
10	25
11	20
11	27
11	43
11	67
12	65
12	68
12	69
12	72
13	1
13	6
13	10
13	25
14	83
14	84
14	90
14	98
15	18
15	59
15	94
15	98
16	20
16	67
16	82
16	85
17	3
17	24
17	99
17	100
18	15
18	75
18	94
18	98
19	3
19	24
19	26
19	64
20	11
20	16
20	63
20	67
21	46
21	52
21	60
21	61
22	4
22	32
22	33
22	64
23	7
23	66
23	85
23	86
24	3
24	17
24	19
24	26
25	6
25	10
25	13
25	92
26	3
26	19
26	24
26	60
27	11
27	93
27	99
27	100
28	75
28	87
28	89
28	96
29	65
29	69
29	72
29	85
30	85
30	86
30	87
30	89
30	96
31	54
31	74
31	76
31	81
31	82
32	4
32	22
32	73
32	83
32	84
33	22
33	38
33	59
33	64
33	94
34	5
34	35
34	49
34	57
34	78
35	8
35	34
35	49
35	78
35	96
36	48
36	63
36	70
36	71
36	97
37	88
37	92
37	93
37	99
37	100
38	33
38	40
38	59
38	75
38	98
39	73
39	80
39	83
39	84
39	97
40	38
40	59
40	86
40	89
40	98
41	67
41	79
41	81
41	85
41	87
42	73
42	84
42	90
42	95
42	98
43	11
43	80
43	83
43	95
43	98
44	56
44	70
44	71
44	97
44	98
45	88
45	92
45	93
45	99
45	100
46	21
46	52
46	58
46	61
46	97
47	1
47	52
47	61
47	65
47	68
47	69
48	36
48	56
48	63
48	68
48	70
48	71
49	34
49	35
49	57
49	78
49	96
49	99
50	55
50	74
50	76
50	81
50	82
50	96
51	71
51	88
51	92
51	93
51	99
51	100
52	21
52	46
52	47
52	58
52	60
52	64
53	5
53	57
53	78
53	79
53	94
53	96
54	31
54	74
54	76
54	81
54	82
54	95
55	9
55	50
55	74
55	81
55	82
55	94
56	1
56	44
56	48
56	63
56	70
56	71
56	97
57	34
57	49
57	53
57	78
57	79
57	91
57	96
58	46
58	52
58	60
58	61
58	62
58	64
58	78
59	15
59	33
59	38
59	40
59	75
59	94
59	98
60	21
60	26
60	52
60	58
60	61
60	62
60	64
61	1
61	21
61	46
61	47
61	58
61	60
61	62
62	58
62	60
62	61
62	65
62	68
62	69
62	72
63	20
63	36
63	48
63	56
63	70
63	71
63	97
64	4
64	19
64	22
64	33
64	52
64	58
64	60
65	12
65	29
65	47
65	62
65	68
65	69
65	72
65	95
66	23
66	75
66	79
66	85
66	86
66	87
66	96
66	99
67	11
67	16
67	20
67	41
67	85
67	86
67	89
67	90
68	12
68	47
68	48
68	62
68	65
68	69
68	72
68	95
69	12
69	29
69	47
69	62
69	65
69	68
69	72
69	95
70	36
70	44
70	48
70	56
70	63
70	71
70	80
70	97
71	36
71	44
71	48
71	51
71	56
71	63
71	70
71	97
72	12
72	29
72	62
72	65
72	68
72	69
72	74
72	95
73	32
73	39
73	42
73	80
73	83
73	84
73	95
73	97
73	98
74	31
74	50
74	54
74	55
74	72
74	76
74	81
74	82
74	94
75	4
75	18
75	28
75	38
75	59
75	66
75	87
75	89
75	94
76	9
76	31
76	50
76	54
76	74
76	81
76	82
76	84
76	94
77	88
77	89
77	91
77	92
77	93
77	99
77	100
78	2
78	5
78	34
78	35
78	49
78	53
78	57
78	58
78	79
78	96
79	2
79	5
79	41
79	53
79	57
79	66
79	78
79	85
79	89
79	96
80	8
80	39
80	43
80	70
80	73
80	83
80	84
80	90
80	95
80	97
81	9
81	31
81	41
81	50
81	54
81	55
81	74
81	76
81	82
81	94
82	9
82	16
82	31
82	50
82	54
82	55
82	74
82	76
82	81
82	93
82	94
83	8
83	14
83	32
83	39
83	43
83	73
83	80
83	90
83	95
83	97
83	98
84	14
84	32
84	39
84	42
84	73
84	76
84	80
84	90
84	95
84	97
84	98
85	16
85	23
85	29
85	30
85	41
85	66
85	67
85	79
85	86
85	87
85	89
86	7
86	23
86	30
86	40
86	66
86	67
86	85
86	87
86	89
86	96
86	100
87	7
87	28
87	30
87	41
87	66
87	75
87	85
87	86
87	88
87	89
87	96
88	2
88	37
88	45
88	51
88	77
88	87
88	90
88	91
88	92
88	93
88	99
88	100
89	7
89	28
89	30
89	40
89	67
89	75
89	77
89	79
89	85
89	86
89	87
89	96
90	14
90	42
90	67
90	80
90	83
90	84
90	88
90	92
90	93
90	97
90	99
90	100
91	57
91	77
91	88
91	92
91	93
91	99
91	100
92	2
92	25
92	37
92	45
92	51
92	77
92	88
92	90
92	91
92	93
92	99
92	100
93	27
93	37
93	45
93	51
93	77
93	82
93	88
93	90
93	91
93	92
93	99
93	100
94	15
94	18
94	33
94	53
94	55
94	59
94	74
94	75
94	76
94	81
94	82
94	98
95	42
95	43
95	54
95	65
95	68
95	69
95	72
95	73
95	80
95	83
95	84
96	28
96	30
96	35
96	49
96	50
96	53
96	57
96	66
96	78
96	79
96	86
96	87
96	89
97	36
97	39
97	44
97	46
97	56
97	63
97	70
97	71
97	73
97	80
97	83
97	84
97	90
97	98
98	14
98	15
98	18
98	38
98	40
98	42
98	43
98	44
98	59
98	73
98	83
98	84
98	94
98	97
99	17
99	27
99	37
99	45
99	49
99	51
99	66
99	77
99	88
99	90
99	91
99	92
99	93
99	100
100	8
100	17
100	27
100	37
100	45
100	51
100	77
100	86
100	88
100	90
100	91
100	92
100	93
100	99
