1	2 
2	16 
3	16 
4	7 
5	4 
6	11 
7	13 
8	17 
9	14 
10	3 
11	5 
12	12 
13	8 
14	15 
15	6 
16	1 
17	6 
18	7 
19	9 
20	9 
21	14 
22	10 
23	14 
24	11 
25	16 
26	8 
27	8 
28	3 
29	12 
30	11 
31	8 
32	17 
33	11 
34	6 
35	1 
36	7 
37	12 
38	12 
39	7 
40	9 
41	4 
42	12 
43	5 9 
44	9 
45	16 
46	7 
47	11 
48	12 
49	6 
50	3 
51	14 
52	3 
53	10 
54	1 
55	11 
56	17 
57	1 
58	11 
59	1 
60	10 
61	6 
62	10 
63	17 
64	6 
65	14 
66	17 
67	8 
68	15 
69	17 
70	2 
71	2 
72	2 
73	9 
74	9 
75	10 
76	16 
77	12 
78	2 
79	14 
80	4 
81	9 
82	10 
83	10 
84	16 
85	17 
86	10 
87	14 
88	2 
89	14 
90	13 
91	4 
92	15 
93	13 
94	4 
95	13 
96	5 
97	15 
98	14 
99	15 
100	4 
101	15 
102	15 
103	4 
104	5 
105	15 
106	13 
107	13 
108	13 
109	4 
110	4 
111	5 13 
112	13 
113	1 6 
114	4 
115	5 
116	3 9 
117	4 
118	5 
119	5 
120	5 
121	5 
122	3 12 
123	1 6 
124	8 14 
125	2 16 
126	4 7 
127	5 
128	16 17 
129	1 13 
130	7 12 
131	5 
132	5 
133	13 17 
134	3 8 
135	7 16 
136	2 13 
137	14 17 
138	2 16 
139	2 15 
140	6 15 
141	2 11 
142	9 13 
143	3 5 
144	10 17 
145	4 12 
146	4 11 
147	5 15 
148	8 13 
149	8 10 
150	10 15 
